State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2014,G,LARIMER,2145235202,"1,307",221,"1,528",868,56.81%
Colorado,2014,G,LARIMER,2145235203,"1,986",189,"2,175","1,467",67.45%
Colorado,2014,G,LARIMER,2145235204,"2,236",427,"2,663","1,308",49.12%
Colorado,2014,G,LARIMER,2145235205,"1,038",344,"1,382",706,51.09%
Colorado,2014,G,LARIMER,2145235206,"1,298",340,"1,638",992,60.56%
Colorado,2014,G,LARIMER,2145235207,"1,105",352,"1,457",753,51.68%
Colorado,2014,G,LARIMER,2145235208,"1,393",298,"1,691",970,57.36%
Colorado,2014,G,LARIMER,2145235209,"1,340",234,"1,574","1,021",64.87%
Colorado,2014,G,LARIMER,2145235210,"1,209",304,"1,513",780,51.55%
Colorado,2014,G,LARIMER,2145235211,"1,826",291,"2,117","1,277",60.32%
Colorado,2014,G,LARIMER,2145235212,"1,023",86,"1,109",858,77.37%
Colorado,2014,G,LARIMER,2145235213,"1,678",293,"1,971","1,183",60.02%
Colorado,2014,G,LARIMER,2145235214,"1,302",245,"1,547",978,63.22%
Colorado,2014,G,LARIMER,2145235215,975,191,"1,166",671,57.55%
Colorado,2014,G,LARIMER,2145235216,867,191,"1,058",586,55.39%
Colorado,2014,G,LARIMER,2145235217,"1,410",130,"1,540","1,042",67.66%
Colorado,2014,G,LARIMER,2145235218,"1,713",273,"1,986","1,191",59.97%
Colorado,2014,G,LARIMER,2145235219,"1,435",141,"1,576","1,089",69.10%
Colorado,2014,G,LARIMER,2145235220,"1,177",96,"1,273",937,73.61%
Colorado,2014,G,LARIMER,2145235221,"1,264",291,"1,555",834,53.63%
Colorado,2014,G,LARIMER,2145235222,"1,675",374,"2,049","1,170",57.10%
Colorado,2014,G,LARIMER,2145235223,"1,326",229,"1,555",998,64.18%
Colorado,2014,G,LARIMER,2145235224,"1,001",150,"1,151",704,61.16%
Colorado,2014,G,LARIMER,2145235225,"1,451",99,"1,550","1,152",74.32%
Colorado,2014,G,LARIMER,2145235226,"1,787",301,"2,088","1,071",51.29%
Colorado,2014,G,LARIMER,2145235227,"1,696",200,"1,896","1,188",62.66%
Colorado,2014,G,LARIMER,2145235228,"1,230",102,"1,332",956,71.77%
Colorado,2014,G,LARIMER,2145235229,"1,503",224,"1,727","1,073",62.13%
Colorado,2014,G,LARIMER,2145235230,"1,132",87,"1,219",901,73.91%
Colorado,2014,G,LARIMER,2145235231,"1,099",155,"1,254",787,62.76%
Colorado,2014,G,LARIMER,2145235232,"1,158",83,"1,241",918,73.97%
Colorado,2014,G,LARIMER,2145235233,"1,171",129,"1,300",849,65.31%
Colorado,2014,G,LARIMER,2145235234,"1,128",83,"1,211",897,74.07%
Colorado,2014,G,LARIMER,2145235235,"1,149",125,"1,274",830,65.15%
Colorado,2014,G,LARIMER,2145235236,"1,501",98,"1,599","1,183",73.98%
Colorado,2014,G,LARIMER,2145235237,"1,192",116,"1,308",927,70.87%
Colorado,2014,G,LARIMER,2145335301,"1,038",240,"1,278",722,56.49%
Colorado,2014,G,LARIMER,2145335302,"1,597",268,"1,865","1,188",63.70%
Colorado,2014,G,LARIMER,2145335303,"1,245",195,"1,440",891,61.88%
Colorado,2014,G,LARIMER,2145335304,"1,701",411,"2,112","1,125",53.27%
Colorado,2014,G,LARIMER,2145335305,"1,369",402,"1,771",893,50.42%
Colorado,2014,G,LARIMER,2145335306,"1,660",518,"2,178",931,42.75%
Colorado,2014,G,LARIMER,2145335307,"1,719",557,"2,276","1,036",45.52%
Colorado,2014,G,LARIMER,2145335308,"1,877",776,"2,653","1,037",39.09%
Colorado,2014,G,LARIMER,2145335309,"3,637","2,161","5,798","2,196",37.88%
Colorado,2014,G,LARIMER,2145335310,"1,528",300,"1,828","1,112",60.83%
Colorado,2014,G,LARIMER,2145335311,"1,584",563,"2,147","1,038",48.35%
Colorado,2014,G,LARIMER,2145335312,"1,425",421,"1,846",936,50.70%
Colorado,2014,G,LARIMER,2145335313,"1,293",202,"1,495",946,63.28%
Colorado,2014,G,LARIMER,2145335314,"1,902",511,"2,413","1,268",52.55%
Colorado,2014,G,LARIMER,2145335315,"1,448",203,"1,651",998,60.45%
Colorado,2014,G,LARIMER,2145335316,966,108,"1,074",731,68.06%
Colorado,2014,G,LARIMER,2145335317,"1,380",70,"1,450","1,153",79.52%
Colorado,2014,G,LARIMER,2145335318,"1,224",356,"1,580",786,49.75%
Colorado,2014,G,LARIMER,2145335319,"1,144",165,"1,309",824,62.95%
Colorado,2014,G,LARIMER,2145335320,"1,009",182,"1,191",694,58.27%
Colorado,2014,G,LARIMER,2145335321,"1,187",402,"1,589",747,47.01%
Colorado,2014,G,LARIMER,2145335322,"1,237",190,"1,427",904,63.35%
Colorado,2014,G,LARIMER,2145335323,"1,270",188,"1,458",906,62.14%
Colorado,2014,G,LARIMER,2145335324,"1,528",93,"1,621","1,229",75.82%
Colorado,2014,G,LARIMER,2145335325,"1,438",253,"1,691","1,005",59.43%
Colorado,2014,G,LARIMER,2145335326,"1,696",266,"1,962","1,158",59.02%
Colorado,2014,G,LARIMER,2145335327,"1,414",95,"1,509","1,104",73.16%
Colorado,2014,G,LARIMER,2145335328,"1,407",72,"1,479","1,059",71.60%
Colorado,2014,G,LARIMER,2145335329,"1,029",82,"1,111",781,70.30%
Colorado,2014,G,LARIMER,2145335330,"1,299",96,"1,395",993,71.18%
Colorado,2014,G,LARIMER,2145335331,836,85,921,599,65.04%
Colorado,2014,G,LARIMER,2145335332,"1,966",262,"2,228","1,359",61.00%
Colorado,2014,G,LARIMER,2154935401,578,73,651,418,64.21%
Colorado,2014,G,LARIMER,2154935402,"1,556",139,"1,695","1,226",72.33%
Colorado,2014,G,LARIMER,2154935403,"1,154",89,"1,243",826,66.45%
Colorado,2014,G,LARIMER,2154935404,104,11,115,83,72.17%
Colorado,2014,G,LARIMER,2154935405,688,57,745,535,71.81%
Colorado,2014,G,LARIMER,2154935406,904,65,969,704,72.65%
Colorado,2014,G,LARIMER,2154935407,"1,594",152,"1,746","1,204",68.96%
Colorado,2014,G,LARIMER,2154935408,"1,743",125,"1,868","1,333",71.36%
Colorado,2014,G,LARIMER,2154935409,"1,131",79,"1,210",876,72.40%
Colorado,2014,G,LARIMER,2154935410,882,164,"1,046",653,62.43%
Colorado,2014,G,LARIMER,2154935411,"1,286",121,"1,407","1,054",74.91%
Colorado,2014,G,LARIMER,2154935412,909,117,"1,026",682,66.47%
Colorado,2014,G,LARIMER,2154935413,"1,230",137,"1,367",957,70.01%
Colorado,2014,G,LARIMER,2154935414,"1,152",122,"1,274",867,68.05%
Colorado,2014,G,LARIMER,2154935415,"1,233",203,"1,436",898,62.53%
Colorado,2014,G,LARIMER,2154935416,"1,317",109,"1,426","1,038",72.79%
Colorado,2014,G,LARIMER,2154935417,"1,093",74,"1,167",862,73.86%
Colorado,2014,G,LARIMER,2154935418,"1,421",104,"1,525","1,093",71.67%
Colorado,2014,G,LARIMER,2154935419,"1,325",91,"1,416",985,69.56%
Colorado,2014,G,LARIMER,2154935420,"1,535",176,"1,711","1,100",64.29%
Colorado,2014,G,LARIMER,2154935421,"1,568",146,"1,714","1,104",64.41%
Colorado,2014,G,LARIMER,2154935422,"1,193",65,"1,258",898,71.38%
Colorado,2014,G,LARIMER,2154935423,"1,370",93,"1,463","1,115",76.21%
Colorado,2014,G,LARIMER,2154935424,36,4,40,24,60.00%
Colorado,2014,G,LARIMER,2154935425,166,8,174,135,77.59%
Colorado,2014,G,LARIMER,2154935426,"1,029",61,"1,090",824,75.60%
Colorado,2014,G,LARIMER,2154935427,"1,285",98,"1,383","1,031",74.55%
Colorado,2014,G,LARIMER,2154935428,"1,252",90,"1,342",983,73.25%
Colorado,2014,G,LARIMER,2154935429,"1,605",218,"1,823","1,176",64.51%
Colorado,2014,G,LARIMER,2154935430,962,77,"1,039",723,69.59%
Colorado,2014,G,LARIMER,2154935431,"1,891",229,"2,120","1,247",58.82%
Colorado,2014,G,LARIMER,2154935432,"1,469",227,"1,696",981,57.84%
Colorado,2014,G,LARIMER,2154935433,"1,483",199,"1,682","1,002",59.57%
Colorado,2014,G,LARIMER,2155135501,"1,154",128,"1,282",789,61.54%
Colorado,2014,G,LARIMER,2155135502,"1,171",102,"1,273",922,72.43%
Colorado,2014,G,LARIMER,2155135503,"1,262",130,"1,392",858,61.64%
Colorado,2014,G,LARIMER,2155135504,"1,383",145,"1,528",913,59.75%
Colorado,2014,G,LARIMER,2155135505,"1,193",254,"1,447",743,51.35%
Colorado,2014,G,LARIMER,2155135506,"1,109",136,"1,245",770,61.85%
Colorado,2014,G,LARIMER,2155135507,"1,534",98,"1,632","1,217",74.57%
Colorado,2014,G,LARIMER,2155135508,901,70,971,704,72.50%
Colorado,2014,G,LARIMER,2155135509,854,84,938,562,59.91%
Colorado,2014,G,LARIMER,2155135510,"1,041",124,"1,165",684,58.71%
Colorado,2014,G,LARIMER,2155135511,899,48,947,713,75.29%
Colorado,2014,G,LARIMER,2155135512,"1,457",178,"1,635","1,043",63.79%
Colorado,2014,G,LARIMER,2155135513,"1,158",110,"1,268",836,65.93%
Colorado,2014,G,LARIMER,2155135514,"1,362",199,"1,561",902,57.78%
Colorado,2014,G,LARIMER,2155135515,"1,094",84,"1,178",796,67.57%
Colorado,2014,G,LARIMER,2155135516,"1,484",74,"1,558","1,212",77.79%
Colorado,2014,G,LARIMER,2155135517,"1,787",406,"2,193","1,191",54.31%
Colorado,2014,G,LARIMER,2155135518,"1,536",204,"1,740","1,021",58.68%
Colorado,2014,G,LARIMER,2155135519,"1,269",146,"1,415",911,64.38%
Colorado,2014,G,LARIMER,2155135520,"1,365",198,"1,563",927,59.31%
Colorado,2014,G,LARIMER,2155135521,"1,229",97,"1,326",918,69.23%
Colorado,2014,G,LARIMER,2155135522,"1,464",99,"1,563","1,162",74.34%
Colorado,2014,G,LARIMER,2155135523,"1,067",83,"1,150",871,75.74%
Colorado,2014,G,LARIMER,2155135524,"1,181",150,"1,331",847,63.64%
Colorado,2014,G,LARIMER,2155135525,553,24,577,474,82.15%
Colorado,2014,G,LARIMER,2155135526,"1,362",106,"1,468","1,092",74.39%
Colorado,2014,G,LARIMER,2155135527,"1,279",167,"1,446",924,63.90%
Colorado,2014,G,LARIMER,2155135528,"1,516",206,"1,722","1,065",61.85%
Colorado,2014,G,LARIMER,2155135529,"1,493",315,"1,808",976,53.98%
Colorado,2014,G,LARIMER,2155135530,"1,412",203,"1,615",986,61.05%
Colorado,2014,G,LARIMER,2155135531,725,106,831,496,59.69%
Colorado,2014,G,LARIMER,2155135532,"1,970",324,"2,294","1,221",53.23%
Colorado,2014,G,LARIMER,2155135533,"1,691",391,"2,082","1,088",52.26%
Colorado,2014,G,LARIMER,2155135534,"1,641",270,"1,911","1,027",53.74%
Colorado,2014,G,LARIMER,2155135535,"1,481",181,"1,662",971,58.42%
Colorado,2014,G,LARIMER,2155135536,"1,403",95,"1,498","1,067",71.23%
Colorado,2014,G,LARIMER,2155135537,"1,508",78,"1,586","1,205",75.98%
Colorado,2014,G,LARIMER,2155135538,"1,384",70,"1,454","1,121",77.10%
Colorado,2014,G,LARIMER,2155135539,"1,356",109,"1,465","1,014",69.22%
Colorado,2014,G,LARIMER,2155135540,"1,374",213,"1,587",882,55.58%
Colorado,2014,G,LARIMER,2155135541,"1,516",99,"1,615","1,131",70.03%
Colorado,2014,G,LARIMER,2155235601,413,97,510,221,43.33%
Colorado,2014,G,LARIMER,2155235602,906,44,950,764,80.42%
Colorado,2014,G,LARIMER,2155235603,"1,422",76,"1,498","1,216",81.17%
Colorado,2014,G,LARIMER,2155335701,"1,215",152,"1,367",886,64.81%
Colorado,2014,G,LARIMER,2155335702,"1,040",72,"1,112",786,70.68%
Colorado,2014,G,LARIMER,2155335703,"1,007",199,"1,206",544,45.11%
Colorado,2014,G,LARIMER,2234935801,938,95,"1,033",631,61.08%
Colorado,2014,G,LARIMER,2234935802,701,43,744,586,78.76%
Colorado,2014,G,LARIMER,2234935803,"1,016",58,"1,074",750,69.83%
Colorado,2014,G,LARIMER,2234935804,784,34,818,568,69.44%
Colorado,2014,G,LARIMER,2234935805,"1,585",100,"1,685","1,265",75.07%
Colorado,2014,G,LARIMER,2234935806,872,48,920,710,77.17%
Colorado,2014,G,LARIMER,2234935807,"1,306",58,"1,364","1,058",77.57%
Colorado,2014,G,LARIMER,2234935808,863,47,910,722,79.34%
Colorado,2014,G,LARIMER,2234935809,"2,167",169,"2,336","1,566",67.04%
Colorado,2014,G,LARIMER,2235235101,907,113,"1,020",571,55.98%
Colorado,2014,G,LARIMER,2235235102,237,6,243,208,85.60%
Colorado,2014,G,LAS ANIMAS,4356436001,210,48,258,180,69.77%
Colorado,2014,G,LAS ANIMAS,4356436002,92,35,127,73,57.48%
Colorado,2014,G,LAS ANIMAS,4356436003,667,134,801,515,64.29%
Colorado,2014,G,LAS ANIMAS,4356436004,550,112,662,402,60.73%
Colorado,2014,G,LAS ANIMAS,4356436005,383,101,484,268,55.37%
Colorado,2014,G,LAS ANIMAS,4356436006,401,99,500,301,60.20%
Colorado,2014,G,LAS ANIMAS,4356436007,456,135,591,368,62.27%
Colorado,2014,G,LAS ANIMAS,4356436008,284,50,334,187,55.99%
Colorado,2014,G,LAS ANIMAS,4356436009,477,99,576,366,63.54%
Colorado,2014,G,LAS ANIMAS,4356436010,692,204,896,487,54.35%
Colorado,2014,G,LAS ANIMAS,4356436011,747,255,"1,002",456,45.51%
Colorado,2014,G,LAS ANIMAS,4356436012,671,206,877,452,51.54%
Colorado,2014,G,LAS ANIMAS,4356436013,457,156,613,310,50.57%
Colorado,2014,G,LAS ANIMAS,4356436014,493,115,608,344,56.58%
Colorado,2014,G,LAS ANIMAS,4356436015,750,193,943,548,58.11%
Colorado,2014,G,LAS ANIMAS,4356436016,718,194,912,505,55.37%
Colorado,2014,G,LINCOLN,4016437001,216,27,243,184,75.72%
Colorado,2014,G,LINCOLN,4016437002,352,81,433,271,62.59%
Colorado,2014,G,LINCOLN,4016437003,273,48,321,214,66.67%
Colorado,2014,G,LINCOLN,4016437004,187,21,208,160,76.92%
Colorado,2014,G,LINCOLN,4016437005,268,60,328,181,55.18%
Colorado,2014,G,LINCOLN,4016437006,240,21,261,197,75.48%
Colorado,2014,G,LINCOLN,4016437007,351,62,413,259,62.71%
Colorado,2014,G,LINCOLN,4016437008,55,5,60,46,76.67%
Colorado,2014,G,LINCOLN,4016437009,121,22,143,93,65.03%
Colorado,2014,G,LINCOLN,4016437010,160,22,182,143,78.57%
Colorado,2014,G,LINCOLN,4016437011,55,8,63,45,71.43%
Colorado,2014,G,LINCOLN,4016437012,38,3,41,31,75.61%
Colorado,2014,G,LINCOLN,4016437013,312,45,357,222,62.18%
Colorado,2014,G,LOGAN,4016538001,897,191,"1,088",616,56.62%
Colorado,2014,G,LOGAN,4016538002,825,213,"1,038",538,51.83%
Colorado,2014,G,LOGAN,4016538003,529,159,688,308,44.77%
Colorado,2014,G,LOGAN,4016538004,888,222,"1,110",510,45.95%
Colorado,2014,G,LOGAN,4016538005,687,166,853,417,48.89%
Colorado,2014,G,LOGAN,4016538006,689,101,790,538,68.10%
Colorado,2014,G,LOGAN,4016538007,"1,011",150,"1,161",779,67.10%
Colorado,2014,G,LOGAN,4016538008,996,88,"1,084",838,77.31%
Colorado,2014,G,LOGAN,4016538009,"1,019",92,"1,111",846,76.15%
Colorado,2014,G,LOGAN,4016538010,785,86,871,616,70.72%
Colorado,2014,G,LOGAN,4016538011,497,40,537,391,72.81%
Colorado,2014,G,LOGAN,4016538012,352,30,382,278,72.77%
Colorado,2014,G,LOGAN,4016538013,542,50,592,413,69.76%
Colorado,2014,G,LOGAN,4016538014,348,33,381,272,71.39%
Colorado,2014,G,LOGAN,4016538015,446,66,512,343,66.99%
Colorado,2014,G,LOGAN,4016538016,219,16,235,182,77.45%
Colorado,2014,G,MESA,3075439001,"1,393",311,"1,704","1,026",60.21%
Colorado,2014,G,MESA,3075439002,"1,409",318,"1,727","1,079",62.48%
Colorado,2014,G,MESA,3075439003,"1,370",333,"1,703","1,056",62.01%
Colorado,2014,G,MESA,3075439004,"1,758",559,"2,317","1,207",52.09%
Colorado,2014,G,MESA,3075439005,"1,261",273,"1,534",938,61.15%
Colorado,2014,G,MESA,3075439006,"1,665",543,"2,208","1,155",52.31%
Colorado,2014,G,MESA,3075439007,"1,377",517,"1,894",975,51.48%
Colorado,2014,G,MESA,3075439008,755,126,881,620,70.37%
Colorado,2014,G,MESA,3075439009,876,145,"1,021",696,68.17%
Colorado,2014,G,MESA,3075439010,898,197,"1,095",674,61.55%
Colorado,2014,G,MESA,3075439011,190,48,238,145,60.92%
Colorado,2014,G,MESA,3075439012,"1,168",205,"1,373",901,65.62%
Colorado,2014,G,MESA,3075439013,"1,674",580,"2,254","1,069",47.43%
Colorado,2014,G,MESA,3075439014,"1,281",251,"1,532",959,62.60%
Colorado,2014,G,MESA,3075439015,944,146,"1,090",757,69.45%
Colorado,2014,G,MESA,3075439016,761,164,925,589,63.68%
Colorado,2014,G,MESA,3075439017,930,259,"1,189",719,60.47%
Colorado,2014,G,MESA,3075439018,745,312,"1,057",540,51.09%
Colorado,2014,G,MESA,3075439019,491,163,654,354,54.13%
Colorado,2014,G,MESA,3075439020,"1,737",464,"2,201","1,282",58.25%
Colorado,2014,G,MESA,3075439021,"1,852",487,"2,339","1,199",51.26%
Colorado,2014,G,MESA,3075439022,"1,696",596,"2,292","1,144",49.91%
Colorado,2014,G,MESA,3075439023,"1,644",841,"2,485",947,38.11%
Colorado,2014,G,MESA,3075439024,"2,073","1,186","3,259","1,175",36.05%
Colorado,2014,G,MESA,3075439025,"1,920",434,"2,354","1,399",59.43%
Colorado,2014,G,MESA,3075439026,"2,016",976,"2,992","1,314",43.92%
Colorado,2014,G,MESA,3075439027,"1,424",336,"1,760","1,001",56.88%
Colorado,2014,G,MESA,3075439028,"1,378",148,"1,526","1,131",74.12%
Colorado,2014,G,MESA,3075439029,"1,544",200,"1,744","1,176",67.43%
Colorado,2014,G,MESA,3075539030,"1,696",764,"2,460","1,074",43.66%
Colorado,2014,G,MESA,3075539031,"1,197",244,"1,441",956,66.34%
Colorado,2014,G,MESA,3075539032,"1,096",210,"1,306",872,66.77%
Colorado,2014,G,MESA,3075539033,"1,658",302,"1,960","1,367",69.74%
Colorado,2014,G,MESA,3075539034,914,148,"1,062",730,68.74%
Colorado,2014,G,MESA,3075539035,"1,353",272,"1,625","1,112",68.43%
Colorado,2014,G,MESA,3075539036,947,146,"1,093",853,78.04%
Colorado,2014,G,MESA,3075539037,"1,089",305,"1,394",844,60.55%
Colorado,2014,G,MESA,3075539038,"1,967",520,"2,487","1,426",57.34%
Colorado,2014,G,MESA,3075539039,"1,629","1,120","2,749","1,042",37.90%
Colorado,2014,G,MESA,3075539040,"1,567",580,"2,147","1,133",52.77%
Colorado,2014,G,MESA,3075539041,"1,260",343,"1,603",965,60.20%
Colorado,2014,G,MESA,3075539042,"1,543",219,"1,762","1,279",72.59%
Colorado,2014,G,MESA,3075539043,"1,588",896,"2,484","1,046",42.11%
Colorado,2014,G,MESA,3075539044,"1,642",844,"2,486","1,145",46.06%
Colorado,2014,G,MESA,3075539045,"2,054","1,213","3,267","1,280",39.18%
Colorado,2014,G,MESA,3075539046,"2,000",605,"2,605","1,460",56.05%
Colorado,2014,G,MESA,3075539047,"1,766",301,"2,067","1,430",69.18%
Colorado,2014,G,MESA,3075539048,"1,642",385,"2,027","1,268",62.56%
Colorado,2014,G,MESA,3075539049,"2,003",868,"2,871","1,343",46.78%
Colorado,2014,G,MESA,3075539050,"1,511",459,"1,970","1,063",53.96%
Colorado,2014,G,MESA,3075539051,"1,485",399,"1,884","1,057",56.10%
Colorado,2014,G,MESA,3075539052,"1,711",607,"2,318","1,019",43.96%
Colorado,2014,G,MESA,3075539053,"1,659",562,"2,221","1,006",45.29%
Colorado,2014,G,MESA,3075539054,"2,075","1,150","3,225","1,152",35.72%
Colorado,2014,G,MESA,3075539055,"1,491",639,"2,130",908,42.63%
Colorado,2014,G,MESA,3075539056,"1,743",744,"2,487","1,145",46.04%
Colorado,2014,G,MESA,3075539057,"2,131",422,"2,553","1,546",60.56%
Colorado,2014,G,MINERAL,3356240001,734,75,809,635,78.49%
Colorado,2014,G,MOFFAT,3085741001,"1,232",423,"1,655",926,55.95%
Colorado,2014,G,MOFFAT,3085741002,576,240,816,414,50.74%
Colorado,2014,G,MOFFAT,3085741003,"1,065",245,"1,310",806,61.53%
Colorado,2014,G,MOFFAT,3085741004,37,5,42,22,52.38%
Colorado,2014,G,MOFFAT,3085741005,848,278,"1,126",583,51.78%
Colorado,2014,G,MOFFAT,3085741006,226,44,270,173,64.07%
Colorado,2014,G,MOFFAT,3085741007,684,203,887,472,53.21%
Colorado,2014,G,MOFFAT,3085741008,233,102,335,137,40.90%
Colorado,2014,G,MOFFAT,3085741009,729,313,"1,042",485,46.55%
Colorado,2014,G,MOFFAT,3085741010,109,19,128,88,68.75%
Colorado,2014,G,MOFFAT,3085741011,531,284,815,345,42.33%
Colorado,2014,G,MOFFAT,3085741012,380,144,524,242,46.18%
Colorado,2014,G,MOFFAT,3085741013,384,136,520,270,51.92%
Colorado,2014,G,MONTEZUMA,3065842001,427,53,480,353,73.54%
Colorado,2014,G,MONTEZUMA,3065842002,"2,101",520,"2,621","1,496",57.08%
Colorado,2014,G,MONTEZUMA,3065842003,"1,508",246,"1,754","1,119",63.80%
Colorado,2014,G,MONTEZUMA,3065842004,"1,680",237,"1,917","1,229",64.11%
Colorado,2014,G,MONTEZUMA,3065842005,904,175,"1,079",646,59.87%
Colorado,2014,G,MONTEZUMA,3065842006,661,92,753,145,19.26%
Colorado,2014,G,MONTEZUMA,3065842007,"1,910",487,"2,397","1,099",45.85%
Colorado,2014,G,MONTEZUMA,3065842008,"1,296",408,"1,704",821,48.18%
Colorado,2014,G,MONTEZUMA,3065842009,"1,332",536,"1,868",701,37.53%
Colorado,2014,G,MONTEZUMA,3065842010,"1,294",254,"1,548",854,55.17%
Colorado,2014,G,MONTEZUMA,3065842011,"2,050",507,"2,557","1,405",54.95%
Colorado,2014,G,MONTROSE,3065843001,980,124,"1,104",709,64.22%
Colorado,2014,G,MONTROSE,3065843002,956,61,"1,017",753,74.04%
Colorado,2014,G,MONTROSE,3065843003,"1,231",282,"1,513",795,52.54%
Colorado,2014,G,MONTROSE,3065843004,"1,084",258,"1,342",707,52.68%
Colorado,2014,G,MONTROSE,3065843005,704,70,774,535,69.12%
Colorado,2014,G,MONTROSE,3065843006,885,101,986,708,71.81%
Colorado,2014,G,MONTROSE,3065843007,689,154,843,444,52.67%
Colorado,2014,G,MONTROSE,3065843008,343,66,409,223,54.52%
Colorado,2014,G,MONTROSE,3065843009,"1,142",215,"1,357",765,56.37%
Colorado,2014,G,MONTROSE,3065843010,123,13,136,86,63.24%
Colorado,2014,G,MONTROSE,3065843011,149,12,161,119,73.91%
Colorado,2014,G,MONTROSE,3065843012,949,130,"1,079",720,66.73%
Colorado,2014,G,MONTROSE,3065843013,924,131,"1,055",687,65.12%
Colorado,2014,G,MONTROSE,3065843014,634,105,739,508,68.74%
Colorado,2014,G,MONTROSE,3065843015,19,0,19,16,84.21%
Colorado,2014,G,MONTROSE,3065843016,341,31,372,270,72.58%
Colorado,2014,G,MONTROSE,3065843017,918,130,"1,048",676,64.50%
Colorado,2014,G,MONTROSE,3065843018,899,103,"1,002",717,71.56%
Colorado,2014,G,MONTROSE,3065843019,862,68,930,663,71.29%
Colorado,2014,G,MONTROSE,3065843020,"1,188",205,"1,393",823,59.08%
Colorado,2014,G,MONTROSE,3065843021,968,105,"1,073",720,67.10%
Colorado,2014,G,MONTROSE,3065843022,890,108,998,737,73.85%
Colorado,2014,G,MONTROSE,3065843023,"1,162",176,"1,338",884,66.07%
Colorado,2014,G,MONTROSE,3065843024,975,119,"1,094",743,67.92%
Colorado,2014,G,MONTROSE,3065843025,"1,126",103,"1,229",903,73.47%
Colorado,2014,G,MONTROSE,3065843026,870,96,966,715,74.02%
Colorado,2014,G,MONTROSE,3065843027,854,174,"1,028",520,50.58%
Colorado,2014,G,MONTROSE,3065843028,"1,088",148,"1,236",751,60.76%
Colorado,2014,G,MORGAN,4016544001,"1,361",155,"1,516",997,65.77%
Colorado,2014,G,MORGAN,4016544002,560,61,621,421,67.79%
Colorado,2014,G,MORGAN,4016544003,872,109,981,548,55.86%
Colorado,2014,G,MORGAN,4016544004,821,119,940,620,65.96%
Colorado,2014,G,MORGAN,4016544005,851,119,970,585,60.31%
Colorado,2014,G,MORGAN,4016544006,931,175,"1,106",572,51.72%
Colorado,2014,G,MORGAN,4016544007,707,104,811,379,46.73%
Colorado,2014,G,MORGAN,4016544008,660,167,827,356,43.05%
Colorado,2014,G,MORGAN,4016544009,770,140,910,496,54.51%
Colorado,2014,G,MORGAN,4016544010,825,133,958,580,60.54%
Colorado,2014,G,MORGAN,4016544011,913,78,991,730,73.66%
Colorado,2014,G,MORGAN,4016544012,248,17,265,183,69.06%
Colorado,2014,G,MORGAN,4016544013,477,38,515,364,70.68%
Colorado,2014,G,MORGAN,4016544014,639,106,745,441,59.19%
Colorado,2014,G,MORGAN,4016544015,750,103,853,473,55.45%
Colorado,2014,G,MORGAN,4016544016,846,159,"1,005",550,54.73%
Colorado,2014,G,MORGAN,4016544017,948,133,"1,081",715,66.14%
Colorado,2014,G,OTERO,4354745001,870,110,980,652,66.53%
Colorado,2014,G,OTERO,4354745002,495,60,555,344,61.98%
Colorado,2014,G,OTERO,4354745003,798,54,852,601,70.54%
Colorado,2014,G,OTERO,4354745004,584,47,631,431,68.30%
Colorado,2014,G,OTERO,4354745005,535,71,606,267,44.06%
Colorado,2014,G,OTERO,4354745006,454,24,478,349,73.01%
Colorado,2014,G,OTERO,4354745007,461,66,527,287,54.46%
Colorado,2014,G,OTERO,4354745008,570,64,634,372,58.68%
Colorado,2014,G,OTERO,4354745009,585,76,661,409,61.88%
Colorado,2014,G,OTERO,4354745010,495,74,569,310,54.48%
Colorado,2014,G,OTERO,4354745011,630,50,680,482,70.88%
Colorado,2014,G,OTERO,4354745012,750,73,823,474,57.59%
Colorado,2014,G,OTERO,4354745013,583,119,702,307,43.73%
Colorado,2014,G,OTERO,4354745014,771,82,853,521,61.08%
Colorado,2014,G,OTERO,4354745015,470,46,516,320,62.02%
Colorado,2014,G,OTERO,4354745016,664,59,723,486,67.22%
Colorado,2014,G,OTERO,4354745017,338,51,389,226,58.10%
Colorado,2014,G,OURAY,3065946001,457,99,556,368,66.19%
Colorado,2014,G,OURAY,3065946002,637,155,792,496,62.63%
Colorado,2014,G,OURAY,3065946003,"1,115",171,"1,286",890,69.21%
Colorado,2014,G,OURAY,3065946004,516,95,611,386,63.18%
Colorado,2014,G,OURAY,3065946005,825,217,"1,042",605,58.06%
Colorado,2014,G,PARK,2026047008,728,125,853,535,62.72%
Colorado,2014,G,PARK,2026047010,"1,079",212,"1,291",779,60.34%
Colorado,2014,G,PARK,2026047011,847,133,980,668,68.16%
Colorado,2014,G,PARK,2026047012,"1,549",216,"1,765","1,150",65.16%
Colorado,2014,G,PARK,2026047013,"1,331",184,"1,515",981,64.75%
Colorado,2014,G,PARK,5026047001,"1,370",343,"1,713",960,56.04%
Colorado,2014,G,PARK,5026047002,693,199,892,445,49.89%
Colorado,2014,G,PARK,5026047003,697,145,842,541,64.25%
Colorado,2014,G,PARK,5026047004,248,41,289,197,68.17%
Colorado,2014,G,PARK,5026047005,531,83,614,416,67.75%
Colorado,2014,G,PARK,5026047006,698,90,788,563,71.45%
Colorado,2014,G,PARK,5026047007,687,122,809,520,64.28%
