State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %
Colorado,2018,G,LARIMER,2145235228,"1,300",107,"1,407","1,067",75.84%
Colorado,2018,G,LARIMER,2145235229,"1,613",191,"1,804","1,249",69.24%
Colorado,2018,G,LARIMER,2145235230,"1,310",83,"1,393","1,055",75.74%
Colorado,2018,G,LARIMER,2145235231,"1,166",178,"1,344",917,68.23%
Colorado,2018,G,LARIMER,2145235232,"1,195",92,"1,287",985,76.53%
Colorado,2018,G,LARIMER,2145235233,"1,256",138,"1,394","1,013",72.67%
Colorado,2018,G,LARIMER,2145235234,"1,465",100,"1,565","1,187",75.85%
Colorado,2018,G,LARIMER,2145235235,"1,792",155,"1,947","1,441",74.01%
Colorado,2018,G,LARIMER,2145235236,885,46,931,768,82.49%
Colorado,2018,G,LARIMER,2145235237,"1,340",113,"1,453","1,112",76.53%
Colorado,2018,G,LARIMER,2145235238,"1,074",111,"1,185",894,75.44%
Colorado,2018,G,LARIMER,2145235239,"1,684",221,"1,905","1,132",59.42%
Colorado,2018,G,LARIMER,2145235240,"1,488",164,"1,652","1,126",68.16%
Colorado,2018,G,LARIMER,2145235241,"1,095",133,"1,228",900,73.29%
Colorado,2018,G,LARIMER,2145235242,942,207,"1,149",650,56.57%
Colorado,2018,G,LARIMER,2145235243,979,93,"1,072",838,78.17%
Colorado,2018,G,LARIMER,2145235244,790,120,910,653,71.76%
Colorado,2018,G,LARIMER,2145235245,883,118,"1,001",691,69.03%
Colorado,2018,G,LARIMER,2145235246,990,252,"1,242",687,55.31%
Colorado,2018,G,LARIMER,2145235247,657,133,790,485,61.39%
Colorado,2018,G,LARIMER,2145335301,"1,097",238,"1,335",859,64.34%
Colorado,2018,G,LARIMER,2145335302,"1,690",239,"1,929","1,432",74.24%
Colorado,2018,G,LARIMER,2145335303,"1,322",208,"1,530","1,069",69.87%
Colorado,2018,G,LARIMER,2145335304,947,252,"1,199",691,57.63%
Colorado,2018,G,LARIMER,2145335305,"1,456",341,"1,797","1,113",61.94%
Colorado,2018,G,LARIMER,2145335306,805,337,"1,142",561,49.12%
Colorado,2018,G,LARIMER,2145335307,887,309,"1,196",591,49.41%
Colorado,2018,G,LARIMER,2145335308,"1,051",374,"1,425",623,43.72%
Colorado,2018,G,LARIMER,2145335309,"1,031",717,"1,748",715,40.90%
Colorado,2018,G,LARIMER,2145335310,889,181,"1,070",709,66.26%
Colorado,2018,G,LARIMER,2145335311,868,228,"1,096",683,62.32%
Colorado,2018,G,LARIMER,2145335312,"1,465",383,"1,848","1,093",59.15%
Colorado,2018,G,LARIMER,2145335313,"1,345",208,"1,553","1,074",69.16%
Colorado,2018,G,LARIMER,2145335314,"1,109",147,"1,256",915,72.85%
Colorado,2018,G,LARIMER,2145335315,"1,475",201,"1,676","1,179",70.35%
Colorado,2018,G,LARIMER,2145335316,988,107,"1,095",832,75.98%
Colorado,2018,G,LARIMER,2145335317,"1,438",74,"1,512","1,233",81.55%
Colorado,2018,G,LARIMER,2145335318,"1,320",280,"1,600",980,61.25%
Colorado,2018,G,LARIMER,2145335319,"1,194",150,"1,344",938,69.79%
Colorado,2018,G,LARIMER,2145335320,"1,075",175,"1,250",824,65.92%
Colorado,2018,G,LARIMER,2145335321,"1,219",349,"1,568",864,55.10%
Colorado,2018,G,LARIMER,2145335322,"1,332",196,"1,528","1,050",68.72%
Colorado,2018,G,LARIMER,2145335323,"1,343",143,"1,486","1,046",70.39%
Colorado,2018,G,LARIMER,2145335324,"1,625",93,"1,718","1,405",81.78%
Colorado,2018,G,LARIMER,2145335325,"1,605",237,"1,842","1,253",68.02%
Colorado,2018,G,LARIMER,2145335326,924,109,"1,033",698,67.57%
Colorado,2018,G,LARIMER,2145335327,"1,455",93,"1,548","1,208",78.04%
Colorado,2018,G,LARIMER,2145335328,"1,516",100,"1,616","1,278",79.08%
Colorado,2018,G,LARIMER,2145335329,"1,166",87,"1,253",981,78.29%
Colorado,2018,G,LARIMER,2145335330,"1,356",111,"1,467","1,113",75.87%
Colorado,2018,G,LARIMER,2145335331,878,94,972,646,66.46%
Colorado,2018,G,LARIMER,2145335332,"1,182",162,"1,344",869,64.66%
Colorado,2018,G,LARIMER,2145335333,961,120,"1,081",782,72.34%
Colorado,2018,G,LARIMER,2145335334,"1,189",583,"1,772",851,48.02%
Colorado,2018,G,LARIMER,2145335335,650,412,"1,062",471,44.35%
Colorado,2018,G,LARIMER,2145335336,993,352,"1,345",678,50.41%
Colorado,2018,G,LARIMER,2145335337,"1,045",303,"1,348",732,54.30%
Colorado,2018,G,LARIMER,2145335338,"1,032",485,"1,517",708,46.67%
Colorado,2018,G,LARIMER,2145335339,878,227,"1,105",638,57.74%
Colorado,2018,G,LARIMER,2145335340,867,115,982,665,67.72%
Colorado,2018,G,LARIMER,2145335341,808,200,"1,008",604,59.92%
Colorado,2018,G,LARIMER,2145335342,763,132,895,601,67.15%
Colorado,2018,G,LARIMER,2145335343,876,275,"1,151",611,53.08%
Colorado,2018,G,LARIMER,2145335344,861,224,"1,085",622,57.33%
Colorado,2018,G,LARIMER,2154935401,722,109,831,573,68.95%
Colorado,2018,G,LARIMER,2154935402,836,76,912,676,74.12%
Colorado,2018,G,LARIMER,2154935403,"1,313",113,"1,426",982,68.86%
Colorado,2018,G,LARIMER,2154935404,107,22,129,75,58.14%
Colorado,2018,G,LARIMER,2154935405,758,75,833,615,73.83%
Colorado,2018,G,LARIMER,2154935406,934,74,"1,008",786,77.98%
Colorado,2018,G,LARIMER,2154935407,797,80,877,632,72.06%
Colorado,2018,G,LARIMER,2154935408,907,107,"1,014",730,71.99%
Colorado,2018,G,LARIMER,2154935409,"1,240",114,"1,354","1,026",75.78%
Colorado,2018,G,LARIMER,2154935410,"1,028",135,"1,163",798,68.62%
Colorado,2018,G,LARIMER,2154935411,"1,424",142,"1,566","1,183",75.54%
Colorado,2018,G,LARIMER,2154935412,908,160,"1,068",725,67.88%
Colorado,2018,G,LARIMER,2154935413,"1,278",178,"1,456","1,059",72.73%
Colorado,2018,G,LARIMER,2154935414,"1,190",163,"1,353",960,70.95%
Colorado,2018,G,LARIMER,2154935415,"1,313",238,"1,551","1,038",66.92%
Colorado,2018,G,LARIMER,2154935416,"1,357",127,"1,484","1,132",76.28%
Colorado,2018,G,LARIMER,2154935417,"1,176",79,"1,255","1,005",80.08%
Colorado,2018,G,LARIMER,2154935418,"1,600",130,"1,730","1,331",76.94%
Colorado,2018,G,LARIMER,2154935419,"2,269",154,"2,423","1,762",72.72%
Colorado,2018,G,LARIMER,2154935420,"1,091",113,"1,204",850,70.60%
Colorado,2018,G,LARIMER,2154935421,976,72,"1,048",799,76.24%
Colorado,2018,G,LARIMER,2154935422,"1,547",98,"1,645","1,280",77.81%
Colorado,2018,G,LARIMER,2154935423,"1,468",95,"1,563","1,263",80.81%
Colorado,2018,G,LARIMER,2154935424,41,2,43,33,76.74%
Colorado,2018,G,LARIMER,2154935425,172,14,186,144,77.42%
Colorado,2018,G,LARIMER,2154935426,"1,108",63,"1,171",929,79.33%
Colorado,2018,G,LARIMER,2154935427,"1,368",99,"1,467","1,169",79.69%
Colorado,2018,G,LARIMER,2154935428,"1,239",107,"1,346","1,015",75.41%
Colorado,2018,G,LARIMER,2154935429,"1,022",88,"1,110",809,72.88%
Colorado,2018,G,LARIMER,2154935430,975,76,"1,051",811,77.16%
Colorado,2018,G,LARIMER,2154935431,"1,288",147,"1,435",974,67.87%
Colorado,2018,G,LARIMER,2154935432,"1,644",249,"1,893","1,249",65.98%
Colorado,2018,G,LARIMER,2154935433,"1,416",188,"1,604","1,053",65.65%
Colorado,2018,G,LARIMER,2154935434,"1,112",123,"1,235",843,68.26%
Colorado,2018,G,LARIMER,2154935435,"1,068",94,"1,162",837,72.03%
Colorado,2018,G,LARIMER,2154935436,890,61,951,697,73.29%
Colorado,2018,G,LARIMER,2154935437,954,67,"1,021",809,79.24%
Colorado,2018,G,LARIMER,2154935438,"1,017",108,"1,125",835,74.22%
Colorado,2018,G,LARIMER,2154935439,758,107,865,588,67.98%
Colorado,2018,G,LARIMER,2154935440,844,95,939,635,67.63%
Colorado,2018,G,LARIMER,2154935441,924,70,994,767,77.16%
Colorado,2018,G,LARIMER,2155135501,964,96,"1,060",704,66.42%
Colorado,2018,G,LARIMER,2155135502,"1,274",74,"1,348","1,030",76.41%
Colorado,2018,G,LARIMER,2155135503,"1,377",181,"1,558","1,052",67.52%
Colorado,2018,G,LARIMER,2155135504,"1,426",170,"1,596","1,005",62.97%
Colorado,2018,G,LARIMER,2155135505,"1,250",205,"1,455",818,56.22%
Colorado,2018,G,LARIMER,2155135506,"1,163",152,"1,315",860,65.40%
Colorado,2018,G,LARIMER,2155135507,"1,666",126,"1,792","1,390",77.57%
Colorado,2018,G,LARIMER,2155135508,999,104,"1,103",807,73.16%
Colorado,2018,G,LARIMER,2155135509,863,120,983,654,66.53%
Colorado,2018,G,LARIMER,2155135510,"1,294",122,"1,416","1,033",72.95%
Colorado,2018,G,LARIMER,2155135511,915,46,961,762,79.29%
Colorado,2018,G,LARIMER,2155135512,"1,451",160,"1,611","1,126",69.89%
Colorado,2018,G,LARIMER,2155135513,"1,184",112,"1,296",891,68.75%
Colorado,2018,G,LARIMER,2155135514,"1,447",194,"1,641","1,039",63.32%
Colorado,2018,G,LARIMER,2155135515,"1,245",121,"1,366",957,70.06%
Colorado,2018,G,LARIMER,2155135516,"1,564",90,"1,654","1,349",81.56%
Colorado,2018,G,LARIMER,2155135517,"1,280",121,"1,401","1,075",76.73%
Colorado,2018,G,LARIMER,2155135518,"1,585",248,"1,833","1,159",63.23%
Colorado,2018,G,LARIMER,2155135519,"1,329",162,"1,491","1,002",67.20%
Colorado,2018,G,LARIMER,2155135520,"1,462",220,"1,682","1,091",64.86%
Colorado,2018,G,LARIMER,2155135521,"1,247",120,"1,367",989,72.35%
Colorado,2018,G,LARIMER,2155135522,"1,643",141,"1,784","1,369",76.74%
Colorado,2018,G,LARIMER,2155135523,"1,112",83,"1,195",916,76.65%
Colorado,2018,G,LARIMER,2155135524,"1,265",184,"1,449",941,64.94%
Colorado,2018,G,LARIMER,2155135525,765,34,799,679,84.98%
Colorado,2018,G,LARIMER,2155135526,"1,451",118,"1,569","1,199",76.42%
Colorado,2018,G,LARIMER,2155135527,"1,336",183,"1,519","1,016",66.89%
Colorado,2018,G,LARIMER,2155135528,"1,627",199,"1,826","1,229",67.31%
Colorado,2018,G,LARIMER,2155135529,930,192,"1,122",685,61.05%
Colorado,2018,G,LARIMER,2155135530,"1,521",261,"1,782","1,113",62.46%
Colorado,2018,G,LARIMER,2155135531,944,68,"1,012",792,78.26%
Colorado,2018,G,LARIMER,2155135532,"1,430",225,"1,655","1,030",62.24%
Colorado,2018,G,LARIMER,2155135533,"1,043",202,"1,245",756,60.72%
Colorado,2018,G,LARIMER,2155135534,816,136,952,551,57.88%
Colorado,2018,G,LARIMER,2155135535,"1,564",217,"1,781","1,114",62.55%
Colorado,2018,G,LARIMER,2155135536,"1,653",104,"1,757","1,378",78.43%
Colorado,2018,G,LARIMER,2155135537,"1,593",101,"1,694","1,327",78.34%
Colorado,2018,G,LARIMER,2155135538,"1,473",77,"1,550","1,242",80.13%
Colorado,2018,G,LARIMER,2155135539,"1,387",108,"1,495","1,108",74.11%
Colorado,2018,G,LARIMER,2155135540,732,98,830,507,61.08%
Colorado,2018,G,LARIMER,2155135541,"1,608",129,"1,737","1,268",73.00%
Colorado,2018,G,LARIMER,2155135542,"1,334",377,"1,711",951,55.58%
Colorado,2018,G,LARIMER,2155135543,766,94,860,576,66.98%
Colorado,2018,G,LARIMER,2155135544,874,185,"1,059",656,61.95%
Colorado,2018,G,LARIMER,2155135545,975,133,"1,108",715,64.53%
Colorado,2018,G,LARIMER,2155135546,773,137,910,574,63.08%
Colorado,2018,G,LARIMER,2155135547,933,165,"1,098",633,57.65%
Colorado,2018,G,LARIMER,2155135548,672,128,800,509,63.63%
Colorado,2018,G,LARIMER,2155135549,722,51,773,537,69.47%
Colorado,2018,G,LARIMER,2155235601,483,71,554,310,55.96%
Colorado,2018,G,LARIMER,2155235602,924,51,975,801,82.15%
Colorado,2018,G,LARIMER,2155235603,"1,430",99,"1,529","1,259",82.34%
Colorado,2018,G,LARIMER,2155335701,"1,313",149,"1,462","1,038",71.00%
Colorado,2018,G,LARIMER,2155335702,"1,097",73,"1,170",892,76.24%
Colorado,2018,G,LARIMER,2155335703,"1,159",174,"1,333",702,52.66%
Colorado,2018,G,LARIMER,2234935801,"1,089",105,"1,194",795,66.58%
Colorado,2018,G,LARIMER,2234935802,801,58,859,688,80.09%
Colorado,2018,G,LARIMER,2234935803,"1,520",92,"1,612","1,285",79.71%
Colorado,2018,G,LARIMER,2234935804,832,40,872,667,76.49%
Colorado,2018,G,LARIMER,2234935805,715,46,761,598,78.58%
Colorado,2018,G,LARIMER,2234935806,918,62,980,805,82.14%
Colorado,2018,G,LARIMER,2234935807,767,43,810,644,79.51%
Colorado,2018,G,LARIMER,2234935808,"1,318",60,"1,378","1,166",84.62%
Colorado,2018,G,LARIMER,2234935809,"1,102",75,"1,177",929,78.93%
Colorado,2018,G,LARIMER,2234935810,"1,035",111,"1,146",788,68.76%
Colorado,2018,G,LARIMER,2234935811,"1,283",192,"1,475",998,67.66%
Colorado,2018,G,LARIMER,2234935812,990,67,"1,057",835,79.00%
Colorado,2018,G,LARIMER,2234935813,971,73,"1,044",849,81.32%
Colorado,2018,G,LARIMER,2234935814,874,43,917,703,76.66%
Colorado,2018,G,LARIMER,2235235101,919,145,"1,064",656,61.65%
Colorado,2018,G,LARIMER,2235235102,239,10,249,206,82.73%
Colorado,2018,G,LAS ANIMAS,4356436001,196,40,236,158,66.95%
Colorado,2018,G,LAS ANIMAS,4356436002,94,23,117,74,63.25%
Colorado,2018,G,LAS ANIMAS,4356436003,713,130,843,566,67.14%
Colorado,2018,G,LAS ANIMAS,4356436004,639,117,756,452,59.79%
Colorado,2018,G,LAS ANIMAS,4356436005,438,103,541,322,59.52%
Colorado,2018,G,LAS ANIMAS,4356436006,430,105,535,329,61.50%
Colorado,2018,G,LAS ANIMAS,4356436007,503,94,597,394,66.00%
Colorado,2018,G,LAS ANIMAS,4356436008,313,72,385,224,58.18%
Colorado,2018,G,LAS ANIMAS,4356436009,505,95,600,404,67.33%
Colorado,2018,G,LAS ANIMAS,4356436010,766,184,950,545,57.37%
Colorado,2018,G,LAS ANIMAS,4356436011,813,251,"1,064",511,48.03%
Colorado,2018,G,LAS ANIMAS,4356436012,709,254,963,499,51.82%
Colorado,2018,G,LAS ANIMAS,4356436013,534,150,684,382,55.85%
Colorado,2018,G,LAS ANIMAS,4356436014,558,129,687,407,59.24%
Colorado,2018,G,LAS ANIMAS,4356436015,828,171,999,598,59.86%
Colorado,2018,G,LAS ANIMAS,4356436016,806,226,"1,032",568,55.04%
Colorado,2018,G,LINCOLN,4016437001,218,44,262,182,69.47%
Colorado,2018,G,LINCOLN,4016437002,364,75,439,262,59.68%
Colorado,2018,G,LINCOLN,4016437003,289,53,342,230,67.25%
Colorado,2018,G,LINCOLN,4016437004,191,25,216,150,69.44%
Colorado,2018,G,LINCOLN,4016437005,282,71,353,204,57.79%
Colorado,2018,G,LINCOLN,4016437006,243,38,281,180,64.06%
Colorado,2018,G,LINCOLN,4016437007,369,62,431,275,63.81%
Colorado,2018,G,LINCOLN,4016437008,57,5,62,46,74.19%
Colorado,2018,G,LINCOLN,4016437009,140,21,161,108,67.08%
Colorado,2018,G,LINCOLN,4016437010,162,19,181,141,77.90%
Colorado,2018,G,LINCOLN,4016437011,52,3,55,45,81.82%
Colorado,2018,G,LINCOLN,4016437012,37,4,41,30,73.17%
Colorado,2018,G,LINCOLN,4016437013,366,54,420,272,64.76%
Colorado,2018,G,LOGAN,4016538001,966,213,"1,179",724,61.41%
Colorado,2018,G,LOGAN,4016538002,866,231,"1,097",601,54.79%
Colorado,2018,G,LOGAN,4016538003,582,179,761,349,45.86%
Colorado,2018,G,LOGAN,4016538004,891,273,"1,164",548,47.08%
Colorado,2018,G,LOGAN,4016538005,722,198,920,492,53.48%
Colorado,2018,G,LOGAN,4016538006,659,96,755,542,71.79%
Colorado,2018,G,LOGAN,4016538007,"1,059",129,"1,188",866,72.90%
Colorado,2018,G,LOGAN,4016538008,"1,078",87,"1,165",922,79.14%
Colorado,2018,G,LOGAN,4016538009,"1,034",80,"1,114",908,81.51%
Colorado,2018,G,LOGAN,4016538010,863,69,932,727,78.00%
Colorado,2018,G,LOGAN,4016538011,541,48,589,455,77.25%
Colorado,2018,G,LOGAN,4016538012,345,47,392,293,74.74%
Colorado,2018,G,LOGAN,4016538013,599,57,656,490,74.70%
Colorado,2018,G,LOGAN,4016538014,354,45,399,274,68.67%
Colorado,2018,G,LOGAN,4016538015,481,71,552,387,70.11%
Colorado,2018,G,LOGAN,4016538016,226,20,246,200,81.30%
Colorado,2018,G,MESA,3075439001,"1,619",296,"1,915","1,174",61.31%
Colorado,2018,G,MESA,3075439002,"1,612",319,"1,931","1,260",65.25%
Colorado,2018,G,MESA,3075439003,"1,491",344,"1,835","1,178",64.20%
Colorado,2018,G,MESA,3075439004,"2,024",591,"2,615","1,466",56.06%
Colorado,2018,G,MESA,3075439005,"1,470",294,"1,764","1,147",65.02%
Colorado,2018,G,MESA,3075439006,"2,054",561,"2,615","1,498",57.28%
Colorado,2018,G,MESA,3075439007,"1,598",512,"2,110","1,153",54.64%
Colorado,2018,G,MESA,3075439008,810,140,950,679,71.47%
Colorado,2018,G,MESA,3075439009,969,136,"1,105",782,70.77%
Colorado,2018,G,MESA,3075439010,"1,064",153,"1,217",784,64.42%
Colorado,2018,G,MESA,3075439011,207,57,264,154,58.33%
Colorado,2018,G,MESA,3075439012,"1,332",210,"1,542","1,012",65.63%
Colorado,2018,G,MESA,3075439013,"1,818",579,"2,397","1,158",48.31%
Colorado,2018,G,MESA,3075439014,"1,312",248,"1,560",974,62.44%
Colorado,2018,G,MESA,3075439015,"1,040",126,"1,166",839,71.96%
Colorado,2018,G,MESA,3075439016,911,179,"1,090",713,65.41%
Colorado,2018,G,MESA,3075439017,978,309,"1,287",737,57.26%
Colorado,2018,G,MESA,3075439018,734,298,"1,032",532,51.55%
Colorado,2018,G,MESA,3075439019,549,173,722,391,54.16%
Colorado,2018,G,MESA,3075439020,"1,901",462,"2,363","1,417",59.97%
Colorado,2018,G,MESA,3075439021,"2,002",491,"2,493","1,314",52.71%
Colorado,2018,G,MESA,3075439022,"2,170",655,"2,825","1,404",49.70%
Colorado,2018,G,MESA,3075439023,"1,928",820,"2,748","1,149",41.81%
Colorado,2018,G,MESA,3075439024,"2,260","1,035","3,295","1,269",38.51%
Colorado,2018,G,MESA,3075439025,"1,971",405,"2,376","1,413",59.47%
Colorado,2018,G,MESA,3075439026,"2,165",843,"3,008","1,331",44.25%
Colorado,2018,G,MESA,3075439027,"2,064",370,"2,434","1,502",61.71%
Colorado,2018,G,MESA,3075439028,"1,540",151,"1,691","1,278",75.58%
Colorado,2018,G,MESA,3075439029,"1,823",220,"2,043","1,482",72.54%
Colorado,2018,G,MESA,3075539030,"2,448",768,"3,216","1,710",53.17%
Colorado,2018,G,MESA,3075539031,"1,336",209,"1,545","1,079",69.84%
Colorado,2018,G,MESA,3075539032,"1,127",188,"1,315",908,69.05%
Colorado,2018,G,MESA,3075539033,"1,837",299,"2,136","1,539",72.05%
Colorado,2018,G,MESA,3075539034,953,147,"1,100",771,70.09%
Colorado,2018,G,MESA,3075539035,"1,461",269,"1,730","1,222",70.64%
Colorado,2018,G,MESA,3075539036,"1,011",115,"1,126",914,81.17%
Colorado,2018,G,MESA,3075539037,"1,370",315,"1,685","1,131",67.12%
Colorado,2018,G,MESA,3075539038,"2,058",479,"2,537","1,506",59.36%
Colorado,2018,G,MESA,3075539039,"1,976","1,030","3,006","1,399",46.54%
Colorado,2018,G,MESA,3075539040,"1,694",557,"2,251","1,310",58.20%
Colorado,2018,G,MESA,3075539041,"1,421",315,"1,736","1,147",66.07%
Colorado,2018,G,MESA,3075539042,"1,615",218,"1,833","1,376",75.07%
Colorado,2018,G,MESA,3075539043,"2,057","1,032","3,089","1,430",46.29%
Colorado,2018,G,MESA,3075539044,"2,077",866,"2,943","1,463",49.71%
Colorado,2018,G,MESA,3075539045,"2,265","1,088","3,353","1,490",44.44%
Colorado,2018,G,MESA,3075539046,"2,116",542,"2,658","1,507",56.70%
Colorado,2018,G,MESA,3075539047,"1,852",309,"2,161","1,525",70.57%
Colorado,2018,G,MESA,3075539048,"2,008",371,"2,379","1,605",67.47%
Colorado,2018,G,MESA,3075539049,"2,144",792,"2,936","1,449",49.35%
Colorado,2018,G,MESA,3075539050,"1,708",456,"2,164","1,253",57.90%
Colorado,2018,G,MESA,3075539051,"1,668",393,"2,061","1,232",59.78%
Colorado,2018,G,MESA,3075539052,"2,046",601,"2,647","1,322",49.94%
Colorado,2018,G,MESA,3075539053,"2,067",586,"2,653","1,309",49.34%
Colorado,2018,G,MESA,3075539054,"2,597","1,060","3,657","1,563",42.74%
Colorado,2018,G,MESA,3075539055,"1,699",555,"2,254","1,092",48.45%
Colorado,2018,G,MESA,3075539056,"2,313",678,"2,991","1,650",55.17%
Colorado,2018,G,MESA,3075539057,"2,285",385,"2,670","1,670",62.55%
Colorado,2018,G,MINERAL,3356240001,749,103,852,626,73.47%
Colorado,2018,G,MOFFAT,3085741001,"1,382",431,"1,813","1,036",57.14%
Colorado,2018,G,MOFFAT,3085741002,662,215,877,446,50.86%
Colorado,2018,G,MOFFAT,3085741003,"1,205",235,"1,440",901,62.57%
Colorado,2018,G,MOFFAT,3085741004,30,15,45,25,55.56%
Colorado,2018,G,MOFFAT,3085741005,959,296,"1,255",649,51.71%
Colorado,2018,G,MOFFAT,3085741006,216,60,276,180,65.22%
Colorado,2018,G,MOFFAT,3085741007,769,215,984,525,53.35%
Colorado,2018,G,MOFFAT,3085741008,256,101,357,160,44.82%
Colorado,2018,G,MOFFAT,3085741009,794,275,"1,069",526,49.20%
Colorado,2018,G,MOFFAT,3085741010,116,12,128,94,73.44%
Colorado,2018,G,MOFFAT,3085741011,594,281,875,411,46.97%
Colorado,2018,G,MOFFAT,3085741012,420,161,581,272,46.82%
Colorado,2018,G,MOFFAT,3085741013,379,152,531,267,50.28%
Colorado,2018,G,MONTEZUMA,3065842001,442,63,505,425,84.16%
Colorado,2018,G,MONTEZUMA,3065842002,"2,244",471,"2,715","1,716",63.20%
Colorado,2018,G,MONTEZUMA,3065842003,"1,717",226,"1,943","1,357",69.84%
Colorado,2018,G,MONTEZUMA,3065842004,"1,883",272,"2,155","1,473",68.35%
Colorado,2018,G,MONTEZUMA,3065842005,"1,008",154,"1,162",767,66.01%
Colorado,2018,G,MONTEZUMA,3065842006,709,92,801,162,20.22%
Colorado,2018,G,MONTEZUMA,3065842007,"2,090",484,"2,574","1,322",51.36%
Colorado,2018,G,MONTEZUMA,3065842008,"1,447",404,"1,851","1,022",55.21%
Colorado,2018,G,MONTEZUMA,3065842009,"1,436",569,"2,005",925,46.13%
Colorado,2018,G,MONTEZUMA,3065842010,"1,373",266,"1,639",967,59.00%
Colorado,2018,G,MONTEZUMA,3065842011,"2,342",513,"2,855","1,782",62.42%
Colorado,2018,G,MONTROSE,3065843001,"1,141",89,"1,230",859,69.84%
Colorado,2018,G,MONTROSE,3065843002,"1,038",89,"1,127",869,77.11%
Colorado,2018,G,MONTROSE,3065843003,"1,412",230,"1,642",958,58.34%
Colorado,2018,G,MONTROSE,3065843004,"1,217",241,"1,458",830,56.93%
Colorado,2018,G,MONTROSE,3065843005,729,71,800,552,69.00%
Colorado,2018,G,MONTROSE,3065843006,925,88,"1,013",762,75.22%
Colorado,2018,G,MONTROSE,3065843007,756,132,888,508,57.21%
Colorado,2018,G,MONTROSE,3065843008,361,51,412,225,54.61%
Colorado,2018,G,MONTROSE,3065843009,"1,270",198,"1,468",866,58.99%
Colorado,2018,G,MONTROSE,3065843010,123,14,137,92,67.15%
Colorado,2018,G,MONTROSE,3065843011,167,18,185,146,78.92%
Colorado,2018,G,MONTROSE,3065843012,"1,122",106,"1,228",815,66.37%
Colorado,2018,G,MONTROSE,3065843013,"1,004",107,"1,111",720,64.81%
Colorado,2018,G,MONTROSE,3065843014,660,94,754,512,67.90%
Colorado,2018,G,MONTROSE,3065843015,18,3,21,14,66.67%
Colorado,2018,G,MONTROSE,3065843016,339,49,388,260,67.01%
Colorado,2018,G,MONTROSE,3065843017,979,114,"1,093",729,66.70%
Colorado,2018,G,MONTROSE,3065843018,"1,034",93,"1,127",868,77.02%
Colorado,2018,G,MONTROSE,3065843019,978,83,"1,061",782,73.70%
Colorado,2018,G,MONTROSE,3065843020,"1,363",186,"1,549",933,60.23%
Colorado,2018,G,MONTROSE,3065843021,"1,100",96,"1,196",858,71.74%
Colorado,2018,G,MONTROSE,3065843022,"1,003",84,"1,087",807,74.24%
Colorado,2018,G,MONTROSE,3065843023,"1,256",170,"1,426",999,70.06%
Colorado,2018,G,MONTROSE,3065843024,"1,107",126,"1,233",900,72.99%
Colorado,2018,G,MONTROSE,3065843025,"1,204",99,"1,303",984,75.52%
Colorado,2018,G,MONTROSE,3065843026,"1,025",67,"1,092",856,78.39%
Colorado,2018,G,MONTROSE,3065843027,"1,059",130,"1,189",703,59.13%
Colorado,2018,G,MONTROSE,3065843028,"1,219",138,"1,357",857,63.15%
Colorado,2018,G,MORGAN,4016544001,"1,735",143,"1,878","1,390",74.01%
Colorado,2018,G,MORGAN,4016544002,694,55,749,531,70.89%
Colorado,2018,G,MORGAN,4016544003,946,93,"1,039",621,59.77%
Colorado,2018,G,MORGAN,4016544004,907,114,"1,021",727,71.20%
Colorado,2018,G,MORGAN,4016544005,950,100,"1,050",673,64.10%
Colorado,2018,G,MORGAN,4016544006,"1,106",129,"1,235",701,56.76%
Colorado,2018,G,MORGAN,4016544007,798,136,934,476,50.96%
Colorado,2018,G,MORGAN,4016544008,773,152,925,469,50.70%
Colorado,2018,G,MORGAN,4016544009,913,135,"1,048",593,56.58%
Colorado,2018,G,MORGAN,4016544010,942,116,"1,058",683,64.56%
Colorado,2018,G,MORGAN,4016544011,"1,047",75,"1,122",896,79.86%
Colorado,2018,G,MORGAN,4016544012,277,19,296,222,75.00%
Colorado,2018,G,MORGAN,4016544013,482,62,544,358,65.81%
Colorado,2018,G,MORGAN,4016544014,751,95,846,533,63.00%
Colorado,2018,G,MORGAN,4016544015,813,114,927,555,59.87%
Colorado,2018,G,MORGAN,4016544016,958,104,"1,062",635,59.79%
Colorado,2018,G,MORGAN,4016544017,"1,106",111,"1,217",847,69.60%
Colorado,2018,G,OTERO,4354745001,929,113,"1,042",697,66.89%
Colorado,2018,G,OTERO,4354745002,538,87,625,381,60.96%
Colorado,2018,G,OTERO,4354745003,859,90,949,669,70.50%
Colorado,2018,G,OTERO,4354745004,600,63,663,448,67.57%
Colorado,2018,G,OTERO,4354745005,597,116,713,340,47.69%
Colorado,2018,G,OTERO,4354745006,472,51,523,365,69.79%
Colorado,2018,G,OTERO,4354745007,507,100,607,327,53.87%
Colorado,2018,G,OTERO,4354745008,622,78,700,409,58.43%
Colorado,2018,G,OTERO,4354745009,646,105,751,447,59.52%
Colorado,2018,G,OTERO,4354745010,532,89,621,323,52.01%
Colorado,2018,G,OTERO,4354745011,700,45,745,530,71.14%
Colorado,2018,G,OTERO,4354745012,798,101,899,532,59.18%
Colorado,2018,G,OTERO,4354745013,706,130,836,360,43.06%
Colorado,2018,G,OTERO,4354745014,815,91,906,548,60.49%
Colorado,2018,G,OTERO,4354745015,543,71,614,438,71.34%
